experimental phase,hour,drink,eat,groom,hang,sniff,rear,rest,walk,eathand
"Experiment: Trap2, Phase: postextiniction",08h,0.0020613099653808116,0.024205226879327395,0.1319504976508407,0.0026741005192878337,0.21686564972799208,0.004605588526211672,0.6018039842977251,0.004860595944609298,0.010973046488625127
"Experiment: Trap2, Phase: postextiniction",09h,0.0013480619436201785,0.02148939787339268,0.11213835311572701,0.0026389404055390704,0.1537891784124629,0.001474792903066271,0.6996325574925816,0.0026895555143422356,0.004799162339268053
"Experiment: Trap2, Phase: postextiniction",10h,0.0004651953511374877,0.01828944114737883,0.153602559347181,0.0,0.11894241468842733,6.954747774480712e-05,0.7048714144411473,0.0004821958456973293,0.0032772317012858556
"Experiment: Trap2, Phase: postextiniction",11h,0.0009783011869436203,0.008952305885262116,0.10550738748763601,8.809347181008902e-05,0.17679509767556878,0.0018947823936696342,0.7008276149851632,0.00234529549950544,0.0026111214144411473
"Experiment: Trap2, Phase: postextiniction",12h,0.002076378585558853,0.023206447823936698,0.10517742334322454,0.0008113872403560832,0.1854498949060336,0.002549301434223541,0.6694354290306627,0.0042508963897131555,0.007042841246290802
"Experiment: Trap2, Phase: postextiniction",13h,0.001251081849653808,0.02470712784371909,0.0725411102868447,0.00037323813056379824,0.1516050012363996,0.0018051434223541045,0.7394651026211672,0.002738625123639961,0.005513569485657764
"Experiment: Trap2, Phase: postextiniction",14h,0.0014365417903066272,0.018590040801186942,0.10261034866468843,0.001807461671612265,0.21582205118694364,0.0028236275964391693,0.6461393422354106,0.0035855588526211672,0.007185027200791294
"Experiment: Trap2, Phase: postextiniction",15h,0.0017796426805143418,0.02896111523244313,0.15215442631058357,0.0031937747279920867,0.18653329005934716,0.006290955736894164,0.5989081045994065,0.004930143422354105,0.017248547230464886
"Experiment: Trap2, Phase: postextiniction",16h,0.004536511417881563,0.09560016449490387,0.1320676364340085,0.009438298284092376,0.28906673332473226,0.017285672816410785,0.3957352277125533,0.024366210811508197,0.03190354470390917
"Experiment: Trap2, Phase: postextiniction",17h,0.013546303165182988,0.20872357195845692,0.1618930050692384,0.07366700667655786,0.22742179772502472,0.029797616839762616,0.20156172725024724,0.03908297786844708,0.0443059934470821
"Experiment: Trap2, Phase: postextiniction",18h,0.025637904920870425,0.3066510571216618,0.1384504821958457,0.09879489676063302,0.2109452274975272,0.043472196463897134,0.0719773893422354,0.05506421550445104,0.049006630192878355
"Experiment: Trap2, Phase: postextiniction",19h,0.01337045219971617,0.22827941555928266,0.13972310024512963,0.06754168816926849,0.22522658366662365,0.03556637853180235,0.19982582892529996,0.04601704618758869,0.044449506515288346
"Experiment: Trap2, Phase: postextiniction",20h,0.011811866345202772,0.26995510323936694,0.13192886065776463,0.06331911473788328,0.2070637054896142,0.03447623021760633,0.19053845202769534,0.04133013414935707,0.04957653313550939
"Experiment: Trap2, Phase: postextiniction",21h,0.012948967606330367,0.26451533135509403,0.13011444423837784,0.06178752472799209,0.21283807801681498,0.03325528560830861,0.1972115325173096,0.04350774295252225,0.04382109297725026
"Experiment: Trap2, Phase: postextiniction",22h,0.01455474159248269,0.23837707096933725,0.1475924981454006,0.044822190281899106,0.21784974653808117,0.022330922354104856,0.23991252472799207,0.03219970944609298,0.0423605959446093
"Experiment: Trap2, Phase: postextiniction",23h,0.009595620054401583,0.08269040553907021,0.13669170375865478,0.038383252967359054,0.2238559439910979,0.00878655106330366,0.46014697700296736,0.013218270895153315,0.026631274727992083
