experimental phase,hour,drink,eat,groom,hang,sniff,rear,rest,walk,eathand
"Experiment: FC-A, Phase: postret",16h,0.0007467853610286845,0.04288915677546983,0.052063860039564806,0.0018508902077151337,0.18609483184965378,0.000730403066271019,0.6926647502472799,0.0027546983184965376,0.020204624134520267
"Experiment: FC-A, Phase: postret",17h,0.0008345697329376852,0.07876916419386745,0.09772471562809096,0.010181750741839763,0.2518450173095944,0.002857010385756677,0.5276335311572701,0.00730403066271019,0.02285021018793274
"Experiment: FC-A, Phase: postret",18h,0.0025717111770524226,0.1736520153313551,0.1549576533135509,0.06519164193867458,0.2902293521266073,0.015337227992087045,0.23434285361028684,0.025964391691394653,0.037753152818991095
"Experiment: FC-A, Phase: postret",19h,0.0030841988130563803,0.23646698813056377,0.11752812809099905,0.08971531899109793,0.33135045746785363,0.019645771513353113,0.1223191765578635,0.03536504698318497,0.0445249134520277
"Experiment: FC-A, Phase: postret",20h,0.001945165677546983,0.16388754945598416,0.12675568743818003,0.05170252225519288,0.34481824925816024,0.012290430267062313,0.23900284371909003,0.026856763105835808,0.03274078882294758
"Experiment: FC-A, Phase: postret",21h,0.0021522626112759646,0.16139156775469832,0.11753771018793273,0.051278128090999006,0.3230078511374877,0.012597057368941641,0.27437654549950546,0.027464453511374887,0.030194423837784368
"Experiment: FC-A, Phase: postret",22h,0.0031917655786350145,0.17527046241345198,0.09945814787339269,0.06475673837784372,0.31912153808110777,0.014617643422354104,0.2604123392680514,0.033966369930761624,0.02920499505440159
"Experiment: FC-A, Phase: postret",23h,0.002478363006923838,0.1297644658753709,0.10624474530168149,0.04645029673590503,0.31428165182987144,0.010723602868447084,0.337363377843719,0.025127967359050443,0.027565529179030667
"Experiment: FC-A, Phase: postext",00h,0.0008832529673590503,0.08199029426310585,0.13199802176063305,0.020869652571711177,0.24127797354104843,0.004837413452027695,0.4699006243818002,0.021179525222551936,0.02706324183976261
"Experiment: FC-A, Phase: postext",01h,0.0006406095450049457,0.07755316518298715,0.07517850519287833,0.015781868199802176,0.15662864737883284,0.00283212784371909,0.6450242643422354,0.008123145400593472,0.018237666913946588
"Experiment: FC-A, Phase: postext",02h,0.000469831849653808,0.07914966617210681,0.10284990108803164,0.005382202027695351,0.16657007294757667,0.0018770091493570719,0.6182917593966369,0.0068048343224530175,0.018604723046488626
"Experiment: FC-A, Phase: postext",03h,0.0006475642927794263,0.13686711795252227,0.1592173590504451,0.03011173961424332,0.20734885014836793,0.006276273491592482,0.42206509643916923,0.011534835558852619,0.025931163452027697
"Experiment: FC-A, Phase: postext",04h,0.002503709198813056,0.22842946340257173,0.11394736028684471,0.07858324060336301,0.23082421488625127,0.012956695103857567,0.26045684965380816,0.02223123763600396,0.05006722922848664
"Experiment: FC-A, Phase: postext",05h,0.003033042779426311,0.21081695103857567,0.0978409371909001,0.06360966864490604,0.37324044881305646,0.014041635756676557,0.16135555761622158,0.03018592359050445,0.04587583456973293
"Experiment: FC-A, Phase: postext",06h,0.0017780971810089018,0.11987744188921858,0.07393283259149357,0.016825080365974285,0.3423010942136499,0.006270864243323442,0.39255069238377843,0.016817352868447082,0.029646544263105836
"Experiment: FC-A, Phase: postext",07h,0.0005996538081107814,0.04634102992087042,0.07898661597428287,0.002817445598417408,0.24722737388724036,0.0024071154797230465,0.6070382047477745,0.00381197453016815,0.010770586053412462
"Experiment: FC-A, Phase: postext",08h,-,-,-,-,-,-,-,-,-
"Experiment: FC-A, Phase: postext",09h,0.001228672106824926,0.07177299703264095,0.07328604104846687,0.007874319980217606,0.1704392309594461,0.0030600890207715136,0.6516876854599407,0.0055560707220573685,0.015094893669634025
